balPayments,expDlr,expWgt,hsCd,impDlr,impWgt,statCd,statCdCntnKor1,statKor,year
527036,527036,115145,1902301010,0,0,SA,사우디아라비아,라면,2019.08
474,474,154,1902301010,0,0,SC,세이쉘,라면,2019.08
319987,319987,167462,1902301010,0,0,SE,스웨덴,라면,2019.08
480891,480891,122190,1902301010,0,0,SG,싱가포르,라면,2019.08
2220,2220,300,1902301010,0,0,SN,세네갈,라면,2019.08
27652,27652,7095,1902301010,0,0,SR,수리남,라면,2019.08
1875956,1971958,530002,1902301010,96002,30691,TH,태국,라면,2019.08
1780765,1793330,555312,1902301010,12565,1974,TW,대만,라면,2019.08
13314,13314,3149,1902301010,0,0,UA,우크라이나,라면,2019.08
4553700,4575820,1263080,1902301010,22120,3848,US,미국,라면,2019.08
3717,3717,4000,1902301010,0,0,UY,우루과이,라면,2019.08
28015,28015,9885,1902301010,0,0,UZ,우즈베키스탄,라면,2019.08
1662944,1665903,519971,1902301010,2959,1412,VN,베트남,라면,2019.08
53739,53739,11311,1902301010,0,0,WS,사모아,라면,2019.08
25756,25756,7079,1902301010,0,0,ZA,남아프리카공화국,라면,2019.08
282197,282197,62352,1902301010,0,0,AE,아랍에미리트 연합,라면,2019.09
12171,12171,2867,1902301010,0,0,AR,아르헨티나,라면,2019.09
71520,71520,14159,1902301010,0,0,AS,아메리칸 사모아,라면,2019.09
1896,1896,508,1902301010,0,0,AT,오스트리아,라면,2019.09
1193215,1193315,358201,1902301010,100,12,AU,호주,라면,2019.09
17452,17452,4096,1902301010,0,0,BD,방글라데시,라면,2019.09
38130,38130,8015,1902301010,0,0,BH,바레인,라면,2019.09
54618,54618,11686,1902301010,0,0,BN,브루나이,라면,2019.09
56829,56829,14941,1902301010,0,0,BR,브라질,라면,2019.09
824005,824014,234256,1902301010,9,2,CA,캐나다,라면,2019.09
111904,111904,27936,1902301010,0,0,CH,스위스,라면,2019.09
19178,19178,12150,1902301010,0,0,CL,칠레,라면,2019.09
10937456,11060593,3763736,1902301010,123137,26300,CN,중국,라면,2019.09
3672,3672,1003,1902301010,0,0,CO,콜롬비아,라면,2019.09
74846,74846,18188,1902301010,0,0,CZ,체코공화국,라면,2019.09
818291,818291,218417,1902301010,0,0,DE,독일,라면,2019.09
1349,1349,50,1902301010,0,0,DO,도미니카 공화국,라면,2019.09
12960,12960,3576,1902301010,0,0,EC,에쿠아도르,라면,2019.09
53902,53902,15574,1902301010,0,0,ES,스페인,라면,2019.09
32040,32040,6906,1902301010,0,0,FM,마이크로네시아,라면,2019.09
89136,89201,23302,1902301010,65,3,FR,프랑스,라면,2019.09
833790,833790,192950,1902301010,0,0,GB,영국,라면,2019.09
3185,3185,892,1902301010,0,0,GH,가나,라면,2019.09
33642,33642,11215,1902301010,0,0,GR,그리스,라면,2019.09
141528,141528,38665,1902301010,0,0,GT,과테말라,라면,2019.09
103339,103339,20491,1902301010,0,0,GU,괌,라면,2019.09
976179,976591,281810,1902301010,412,39,HK,홍콩,라면,2019.09
10338,10338,2268,1902301010,0,0,HU,헝가리,라면,2019.09
1678428,1728224,499009,1902301010,49796,31921,ID,인도네시아,라면,2019.09
40433,40433,9636,1902301010,0,0,IE,아일랜드,라면,2019.09
3758,3758,2000,1902301010,0,0,IL,이스라엘,라면,2019.09
344458,344469,100068,1902301010,11,1,IN,인도,라면,2019.09
1264,1264,302,1902301010,0,0,IQ,이라크,라면,2019.09
38,38,15,1902301010,0,0,IT,이탈리아,라면,2019.09
2417089,2470632,740885,1902301010,53543,9116,JP,일본,라면,2019.09
33625,33625,8110,1902301010,0,0,KG,키르기스스탄,라면,2019.09
179121,179121,41218,1902301010,0,0,KH,캄보디아,라면,2019.09
1224,1224,414,1902301010,0,0,KI,키리바티,라면,2019.09
60187,60187,15108,1902301010,0,0,KW,쿠웨이트,라면,2019.09
397431,397431,118864,1902301010,0,0,KZ,카자흐스탄,라면,2019.09
35157,35157,11005,1902301010,0,0,LA,라오스,라면,2019.09
1475,1475,422,1902301010,0,0,LK,스리랑카,라면,2019.09
125,125,50,1902301010,0,0,MG,마다카스카르,라면,2019.09
39394,39394,7905,1902301010,0,0,MH,마샬군도,라면,2019.09
351135,351135,107815,1902301010,0,0,MM,미얀마,라면,2019.09
283988,284089,79928,1902301010,101,5,MN,몽골,라면,2019.09
3803,3803,458,1902301010,0,0,MO,마카오,라면,2019.09
77474,77474,16962,1902301010,0,0,MP,북마리아나 군도,라면,2019.09
30544,30544,8760,1902301010,0,0,MU,모리셔스,라면,2019.09
96506,96506,32757,1902301010,0,0,MX,멕시코,라면,2019.09
1572102,1572136,403410,1902301010,34,7,MY,말레이시아,라면,2019.09
5929,5929,20,1902301010,0,0,NI,니카라과,라면,2019.09
424129,424129,110246,1902301010,0,0,NL,네덜란드,라면,2019.09
68533,68533,17046,1902301010,0,0,NO,노르웨이,라면,2019.09
68463,68463,19356,1902301010,0,0,NP,네팔,라면,2019.09
519012,519012,141693,1902301010,0,0,NZ,뉴질랜드,라면,2019.09
3786,3786,873,1902301010,0,0,PA,파나마,라면,2019.09
2224,2224,589,1902301010,0,0,PE,페루,라면,2019.09
13386,13386,3164,1902301010,0,0,PG,파푸아 뉴기니,라면,2019.09
1279085,1279085,357850,1902301010,0,0,PH,필리핀,라면,2019.09
101284,101284,18995,1902301010,0,0,PL,폴란드,라면,2019.09
19867,19867,3632,1902301010,0,0,PW,팔라우,라면,2019.09
80142,80142,17682,1902301010,0,0,QA,카타르,라면,2019.09
491385,491385,100715,1902301010,0,0,RU,러시아 연방,라면,2019.09
491838,491838,98523,1902301010,0,0,SA,사우디아라비아,라면,2019.09
1866,1866,643,1902301010,0,0,SC,세이쉘,라면,2019.09
483223,483223,231030,1902301010,0,0,SE,스웨덴,라면,2019.09
453205,454756,118783,1902301010,1551,222,SG,싱가포르,라면,2019.09
10882,10882,3050,1902301010,0,0,SK,슬로바키아,라면,2019.09
5671,5671,1422,1902301010,0,0,SN,세네갈,라면,2019.09
1729308,1757198,465980,1902301010,27890,5643,TH,태국,라면,2019.09
15278,15278,3233,1902301010,0,0,TL,티모르,라면,2019.09
46,46,7,1902301010,0,0,TN,튀니지,라면,2019.09
1105693,1228461,322141,1902301010,122768,22709,TW,대만,라면,2019.09
810,810,50,1902301010,0,0,TZ,탄자니아,라면,2019.09
5640,5640,1529,1902301010,0,0,UA,우크라이나,라면,2019.09
5070,5070,9,1902301010,0,0,UG,우간다,라면,2019.09
4248984,4250738,1112856,1902301010,1754,128,US,미국,라면,2019.09
17522,17522,4193,1902301010,0,0,UZ,우즈베키스탄,라면,2019.09
42,42,5,1902301010,0,0,VE,베네주엘라,라면,2019.09
1707568,1713322,537747,1902301010,5754,2706,VN,베트남,라면,2019.09
120,120,35,1902301010,0,0,VU,바누아투,라면,2019.09
67,67,20,1902301010,0,0,WF,왈라스 & 퓨투나 군도,라면,2019.09
265043,265043,58551,1902301010,0,0,WS,사모아,라면,2019.09
41910,41910,11558,1902301010,0,0,ZA,남아프리카공화국,라면,2019.09
440249,440249,120250,1902301010,0,0,AE,아랍에미리트 연합,라면,2019.10
60650,60650,16506,1902301010,0,0,AR,아르헨티나,라면,2019.10
107078,107078,21449,1902301010,0,0,AS,아메리칸 사모아,라면,2019.10
1772200,1772251,571130,1902301010,51,4,AU,호주,라면,2019.10
429,429,50,1902301010,0,0,BD,방글라데시,라면,2019.10
35598,35598,7568,1902301010,0,0,BH,바레인,라면,2019.10
98789,98789,17219,1902301010,0,0,BN,브루나이,라면,2019.10
99028,99028,23783,1902301010,0,0,BR,브라질,라면,2019.10
1316485,1316485,372490,1902301010,0,0,CA,캐나다,라면,2019.10
245195,245195,58554,1902301010,0,0,CH,스위스,라면,2019.10
3120,3120,769,1902301010,0,0,CI,코트디봐르,라면,2019.10
59382,59382,18621,1902301010,0,0,CL,칠레,라면,2019.10
15423732,15506665,5342578,1902301010,82933,14004,CN,중국,라면,2019.10
12464,12464,3522,1902301010,0,0,CO,콜롬비아,라면,2019.10
143040,143040,33524,1902301010,0,0,CZ,체코공화국,라면,2019.10
670550,670565,177264,1902301010,15,2,DE,독일,라면,2019.10
1448,1448,326,1902301010,0,0,DJ,지부티,라면,2019.10
37595,37595,11248,1902301010,0,0,DK,덴마크,라면,2019.10
87,87,139,1902301010,0,0,DZ,알제리,라면,2019.10
673,673,200,1902301010,0,0,EG,이집트,라면,2019.10
56755,56755,15065,1902301010,0,0,ES,스페인,라면,2019.10
19471,19471,3964,1902301010,0,0,FJ,피지,라면,2019.10
73174,73174,14138,1902301010,0,0,FM,마이크로네시아,라면,2019.10
429254,429254,87625,1902301010,0,0,FR,프랑스,라면,2019.10
1192817,1192817,275807,1902301010,0,0,GB,영국,라면,2019.10
1044,1044,331,1902301010,0,0,GE,조지아,라면,2019.10
1611,1611,502,1902301010,0,0,GH,가나,라면,2019.10
33152,33152,11424,1902301010,0,0,GR,그리스,라면,2019.10
99685,99685,28366,1902301010,0,0,GT,과테말라,라면,2019.10
263889,263889,50944,1902301010,0,0,GU,괌,라면,2019.10
1296226,1296589,377285,1902301010,363,33,HK,홍콩,라면,2019.10
68000,91544,27788,1902301010,23544,11365,ID,인도네시아,라면,2019.10
14328,14328,4030,1902301010,0,0,IE,아일랜드,라면,2019.10
12741,12741,2948,1902301010,0,0,IL,이스라엘,라면,2019.10
578898,578898,166613,1902301010,0,0,IN,인도,라면,2019.10
41591,41591,6192,1902301010,0,0,IQ,이라크,라면,2019.10
70259,70291,18205,1902301010,32,13,IT,이탈리아,라면,2019.10
62201,62201,14243,1902301010,0,0,JO,요르단,라면,2019.10
3113094,3148480,970859,1902301010,35386,3319,JP,일본,라면,2019.10
15830,15830,3624,1902301010,0,0,KE,케냐,라면,2019.10
33047,33047,7704,1902301010,0,0,KG,키르기스스탄,라면,2019.10
90328,90328,23188,1902301010,0,0,KH,캄보디아,라면,2019.10
10381,10381,2927,1902301010,0,0,KI,키리바티,라면,2019.10
20432,20432,2935,1902301010,0,0,KW,쿠웨이트,라면,2019.10
594798,594798,188182,1902301010,0,0,KZ,카자흐스탄,라면,2019.10
25787,25787,6206,1902301010,0,0,LA,라오스,라면,2019.10
43081,43081,11103,1902301010,0,0,LK,스리랑카,라면,2019.10
6159,6159,1373,1902301010,0,0,LV,라트비아,라면,2019.10
24188,24188,4390,1902301010,0,0,MH,마샬군도,라면,2019.10
550019,550019,159612,1902301010,0,0,MM,미얀마,라면,2019.10
238684,238825,62780,1902301010,141,10,MN,몽골,라면,2019.10
4516,4516,684,1902301010,0,0,MO,마카오,라면,2019.10
49424,49424,8369,1902301010,0,0,MP,북마리아나 군도,라면,2019.10
15606,15606,4656,1902301010,0,0,MU,모리셔스,라면,2019.10
73224,73224,20260,1902301010,0,0,MV,몰디브,라면,2019.10
332050,332050,137951,1902301010,0,0,MX,멕시코,라면,2019.10
1531073,1628542,460980,1902301010,97469,19414,MY,말레이시아,라면,2019.10
15454,15454,3269,1902301010,0,0,NG,나이지리아,라면,2019.10
4223,4223,3369,1902301010,0,0,NI,니카라과,라면,2019.10
514939,514939,124259,1902301010,0,0,NL,네덜란드,라면,2019.10
63507,63507,16156,1902301010,0,0,NO,노르웨이,라면,2019.10
95193,95193,29380,1902301010,0,0,NP,네팔,라면,2019.10
408452,408464,122534,1902301010,12,1,NZ,뉴질랜드,라면,2019.10
17610,17610,3557,1902301010,0,0,OM,오만,라면,2019.10
49293,49293,11710,1902301010,0,0,PE,페루,라면,2019.10
1339244,1339248,388416,1902301010,4,1,PH,필리핀,라면,2019.10
13458,13458,4048,1902301010,0,0,PK,파키스탄,라면,2019.10
197336,197336,40149,1902301010,0,0,PL,폴란드,라면,2019.10
8310,8310,763,1902301010,0,0,PW,팔라우,라면,2019.10
35749,35749,9505,1902301010,0,0,QA,카타르,라면,2019.10
728344,728344,173103,1902301010,0,0,RU,러시아 연방,라면,2019.10
240075,240075,52939,1902301010,0,0,SA,사우디아라비아,라면,2019.10
2122,2122,1087,1902301010,0,0,SC,세이쉘,라면,2019.10
436026,436026,217632,1902301010,0,0,SE,스웨덴,라면,2019.10
814056,814103,207987,1902301010,47,3,SG,싱가포르,라면,2019.10
673,673,147,1902301010,0,0,SN,세네갈,라면,2019.10
44966,44966,11903,1902301010,0,0,SR,수리남,라면,2019.10
1568466,1625317,426782,1902301010,56851,11389,TH,태국,라면,2019.10
1256618,1281467,409209,1902301010,24849,4900,TW,대만,라면,2019.10
5950,5950,1548,1902301010,0,0,UA,우크라이나,라면,2019.10
1485,1485,118,1902301010,0,0,UG,우간다,라면,2019.10
5650756,5652354,1509214,1902301010,1598,105,US,미국,라면,2019.10
15515,15515,4268,1902301010,0,0,UZ,우즈베키스탄,라면,2019.10
1467016,1481790,495633,1902301010,14774,12035,VN,베트남,라면,2019.10
50,50,25,1902301010,0,0,VU,바누아투,라면,2019.10
111478,111478,24151,1902301010,0,0,WS,사모아,라면,2019.10
71950,71950,20710,1902301010,0,0,ZA,남아프리카공화국,라면,2019.10
1000,1000,200,1902301010,0,0,ZZ,기타국,라면,2019.10
452657,452657,110276,1902301010,0,0,AE,아랍에미리트 연합,라면,2019.11
9,9,4,1902301010,0,0,AF,아프카니스탄,라면,2019.11
656,656,60,1902301010,0,0,AO,앙골라,라면,2019.11
71859,71859,14975,1902301010,0,0,AS,아메리칸 사모아,라면,2019.11
4246,4246,901,1902301010,0,0,AT,오스트리아,라면,2019.11
1953756,1953790,620346,1902301010,34,3,AU,호주,라면,2019.11
13017,13017,5039,1902301010,0,0,BD,방글라데시,라면,2019.11
187188,187188,33936,1902301010,0,0,BE,벨기에,라면,2019.11
53176,53176,11954,1902301010,0,0,BH,바레인,라면,2019.11
62736,62736,11807,1902301010,0,0,BN,브루나이,라면,2019.11
34856,34856,8103,1902301010,0,0,BR,브라질,라면,2019.11
1020580,1020580,289635,1902301010,0,0,CA,캐나다,라면,2019.11
144980,144981,36334,1902301010,1,1,CH,스위스,라면,2019.11
16243,16243,4400,1902301010,0,0,CL,칠레,라면,2019.11
13859415,14032053,4779199,1902301010,172638,34193,CN,중국,라면,2019.11
107380,107380,25185,1902301010,0,0,CZ,체코공화국,라면,2019.11
522990,522990,133261,1902301010,0,0,DE,독일,라면,2019.11
10274,10274,3905,1902301010,0,0,DJ,지부티,라면,2019.11
117290,117290,34960,1902301010,0,0,DO,도미니카 공화국,라면,2019.11
14878,14878,3738,1902301010,0,0,EC,에쿠아도르,라면,2019.11
1101,1108,273,1902301010,7,0,ES,스페인,라면,2019.11
31629,31629,6490,1902301010,0,0,FM,마이크로네시아,라면,2019.11
193613,193613,43460,1902301010,0,0,FR,프랑스,라면,2019.11
62,62,24,1902301010,0,0,GA,가봉,라면,2019.11
1029834,1030066,242640,1902301010,232,12,GB,영국,라면,2019.11
14320,14320,4010,1902301010,0,0,GH,가나,라면,2019.11
41933,41933,10154,1902301010,0,0,GT,과테말라,라면,2019.11
262975,262975,50427,1902301010,0,0,GU,괌,라면,2019.11
948084,948221,267839,1902301010,137,10,HK,홍콩,라면,2019.11
14940,50093,15883,1902301010,35153,29887,ID,인도네시아,라면,2019.11
37757,37757,8925,1902301010,0,0,IE,아일랜드,라면,2019.11
22351,22351,6927,1902301010,0,0,IL,이스라엘,라면,2019.11
225974,225985,65592,1902301010,11,4,IN,인도,라면,2019.11
98726,98726,24397,1902301010,0,0,IT,이탈리아,라면,2019.11
38465,38465,8715,1902301010,0,0,JO,요르단,라면,2019.11
3410166,3438493,990945,1902301010,28327,1726,JP,일본,라면,2019.11
2849,2849,656,1902301010,0,0,KE,케냐,라면,2019.11
55195,55195,13865,1902301010,0,0,KG,키르기스스탄,라면,2019.11
170440,170440,46697,1902301010,0,0,KH,캄보디아,라면,2019.11
29916,29916,10782,1902301010,0,0,KI,키리바티,라면,2019.11
92780,92780,19886,1902301010,0,0,KW,쿠웨이트,라면,2019.11
547831,547831,163676,1902301010,0,0,KZ,카자흐스탄,라면,2019.11
72864,72864,22154,1902301010,0,0,LA,라오스,라면,2019.11
1612,1612,434,1902301010,0,0,LK,스리랑카,라면,2019.11
4606,4606,1117,1902301010,0,0,LV,라트비아,라면,2019.11
150,150,30,1902301010,0,0,MG,마다카스카르,라면,2019.11
30397,30397,5937,1902301010,0,0,MH,마샬군도,라면,2019.11
381259,381259,119628,1902301010,0,0,MM,미얀마,라면,2019.11
390706,390801,114196,1902301010,95,8,MN,몽골,라면,2019.11
3472,3472,412,1902301010,0,0,MO,마카오,라면,2019.11
37553,37553,6379,1902301010,0,0,MP,북마리아나 군도,라면,2019.11
11432,11432,2669,1902301010,0,0,MT,몰타,라면,2019.11
30755,30755,9112,1902301010,0,0,MU,모리셔스,라면,2019.11
199042,199042,78233,1902301010,0,0,MX,멕시코,라면,2019.11
1241685,1241685,348927,1902301010,0,0,MY,말레이시아,라면,2019.11
7691,7691,1744,1902301010,0,0,NC,뉴 칼레도니아,라면,2019.11
922124,922124,234585,1902301010,0,0,NL,네덜란드,라면,2019.11
23774,23774,6875,1902301010,0,0,NO,노르웨이,라면,2019.11
87793,87793,30045,1902301010,0,0,NP,네팔,라면,2019.11
196567,196611,59473,1902301010,44,3,NZ,뉴질랜드,라면,2019.11
64871,64871,12923,1902301010,0,0,OM,오만,라면,2019.11
20940,20940,4756,1902301010,0,0,PE,페루,라면,2019.11
1842768,1842787,589533,1902301010,19,1,PH,필리핀,라면,2019.11
14220,14220,4003,1902301010,0,0,PK,파키스탄,라면,2019.11
22968,22968,4078,1902301010,0,0,PL,폴란드,라면,2019.11
5844,5844,1360,1902301010,0,0,PW,팔라우,라면,2019.11
32562,32562,8105,1902301010,0,0,QA,카타르,라면,2019.11
578005,578005,136465,1902301010,0,0,RU,러시아 연방,라면,2019.11
668921,668921,133589,1902301010,0,0,SA,사우디아라비아,라면,2019.11
130,130,39,1902301010,0,0,SB,솔로몬 군도,라면,2019.11
443752,443752,228736,1902301010,0,0,SE,스웨덴,라면,2019.11
571170,571196,145902,1902301010,26,3,SG,싱가포르,라면,2019.11
3973,3973,600,1902301010,0,0,SN,세네갈,라면,2019.11
17033,17033,4692,1902301010,0,0,SR,수리남,라면,2019.11
1908335,1967495,502071,1902301010,59160,22189,TH,태국,라면,2019.11
5299,5299,4929,1902301010,0,0,TL,티모르,라면,2019.11
2523,2523,283,1902301010,0,0,TR,튀르키예,라면,2019.11
7467,7467,2114,1902301010,0,0,TT,트리니다드 토바고,라면,2019.11
2294961,2353749,717715,1902301010,58788,9337,TW,대만,라면,2019.11
289,289,76,1902301010,0,0,UA,우크라이나,라면,2019.11
4896992,4899393,1387432,1902301010,2401,177,US,미국,라면,2019.11
17396,17396,4432,1902301010,0,0,UZ,우즈베키스탄,라면,2019.11
2204177,2211299,634129,1902301010,7122,2596,VN,베트남,라면,2019.11
187627,187627,41074,1902301010,0,0,WS,사모아,라면,2019.11
47574,47574,13360,1902301010,0,0,ZA,남아프리카공화국,라면,2019.11
380294,380294,93465,1902301010,0,0,AE,아랍에미리트 연합,라면,2019.12
30645,30645,7469,1902301010,0,0,AR,아르헨티나,라면,2019.12
66590,66590,13670,1902301010,0,0,AS,아메리칸 사모아,라면,2019.12
1099019,1099057,352769,1902301010,38,5,AU,호주,라면,2019.12
1579,1579,947,1902301010,0,0,BD,방글라데시,라면,2019.12
198060,198060,35280,1902301010,0,0,BE,벨기에,라면,2019.12
64759,64759,13168,1902301010,0,0,BH,바레인,라면,2019.12
53302,53302,9378,1902301010,0,0,BN,브루나이,라면,2019.12
95661,95678,23194,1902301010,17,1,BR,브라질,라면,2019.12
1094850,1094868,307890,1902301010,18,7,CA,캐나다,라면,2019.12
133161,133161,33246,1902301010,0,0,CH,스위스,라면,2019.12
19370,19370,4123,1902301010,0,0,CL,칠레,라면,2019.12
10761193,10850102,3699073,1902301010,88909,16387,CN,중국,라면,2019.12
388,388,100,1902301010,0,0,CO,콜롬비아,라면,2019.12
58685,58700,14378,1902301010,15,1,CZ,체코공화국,라면,2019.12
930042,930042,262656,1902301010,0,0,DE,독일,라면,2019.12
20,20,1,1902301010,0,0,DK,덴마크,라면,2019.12
47707,47707,16924,1902301010,0,0,DO,도미니카 공화국,라면,2019.12
953,953,115,1902301010,0,0,EG,이집트,라면,2019.12
63892,63892,16851,1902301010,0,0,ES,스페인,라면,2019.12
37073,37073,7604,1902301010,0,0,FM,마이크로네시아,라면,2019.12
556078,556078,123528,1902301010,0,0,FR,프랑스,라면,2019.12
1550128,1550128,352338,1902301010,0,0,GB,영국,라면,2019.12
133,133,28,1902301010,0,0,GH,가나,라면,2019.12
66250,66250,10372,1902301010,0,0,GT,과테말라,라면,2019.12
34178,34178,6475,1902301010,0,0,GU,괌,라면,2019.12
1008303,1008699,284948,1902301010,396,19,HK,홍콩,라면,2019.12
8895,8895,1292,1902301010,0,0,HU,헝가리,라면,2019.12
